Transaction_ID,Customer_ID,Transaction_Type,Amount_Spent,Frequency,Payment_Method,Merchant_Category,Location
4398,427,Hotel Stay,1639.7374262361955,26,UPI,Supermarket,Urban
4399,295,Hotel Stay,1900.4661162754721,20,Credit Card,Local Vendors,Suburban
4400,72,Fuel,1191.5483037392937,16,Debit Card,Local Vendors,Rural
4401,437,Hotel Stay,206.93722178229316,24,Debit Card,Local Vendors,Rural
4402,184,Electricity,1904.6774633160037,26,Debit Card,Online Marketplace,Suburban
4403,109,Ride Sharing,1511.007710406222,20,Net Banking,Supermarket,Urban
4404,185,Ride Sharing,1778.0638191555304,16,Net Banking,Retail Store,Urban
4405,426,Public Transport,924.4033809717693,5,Credit Card,Retail Store,Urban
4406,61,Online Shopping,437.90438226299415,23,Credit Card,Fuel Station,Urban
4407,152,Fuel,1809.0055040513932,14,Cash,Supermarket,Suburban
4408,336,Online Shopping,777.9715913329247,8,Net Banking,Fuel Station,Rural
4409,47,Electricity,1372.829660860289,2,Credit Card,Online Marketplace,Urban
4410,192,Dining,1913.2275008156398,7,Debit Card,Luxury Goods,Rural
4411,192,Electricity,1070.578923857649,8,Debit Card,Fuel Station,Urban
4412,421,Online Shopping,442.3811822386566,4,Debit Card,Online Marketplace,Rural
4413,263,Electricity,1694.26371374559,20,UPI,Online Marketplace,Suburban
4414,349,Online Shopping,71.43833792890618,27,UPI,Fuel Station,Suburban
4415,486,Dining,1379.684164957141,26,Credit Card,Fuel Station,Suburban
4416,123,Public Transport,1520.1141587818415,16,UPI,Fuel Station,Suburban
4417,94,Dining,1289.3004033100353,10,Cash,Fuel Station,Urban
4418,181,Ride Sharing,410.1766923024827,14,Debit Card,Supermarket,Rural
4419,324,Public Transport,1848.699343829044,4,Credit Card,Luxury Goods,Rural
4420,143,Dining,1378.3915606473588,16,Credit Card,Supermarket,Urban
4421,77,Hotel Stay,1230.8372732580738,8,Cash,Retail Store,Suburban
4422,349,Electricity,794.6656593082905,17,UPI,Fuel Station,Urban
4423,150,Groceries,1452.5015917609333,20,Credit Card,Retail Store,Rural
4424,489,Groceries,1891.2921104651227,13,Net Banking,Local Vendors,Urban
4425,408,Online Shopping,701.0965481937322,20,Cash,Supermarket,Urban
4426,370,Online Shopping,213.19808350278737,11,Net Banking,Online Marketplace,Suburban
4427,286,Public Transport,1645.3856699784749,11,Net Banking,Local Vendors,Suburban
4428,124,Flights,1905.9093938739259,10,Credit Card,Retail Store,Rural
4429,125,Online Shopping,668.8932086850682,27,Debit Card,Supermarket,Urban
4430,136,Online Shopping,1827.3827014325468,1,Credit Card,Supermarket,Urban
4431,251,Groceries,390.3573694605895,23,Net Banking,Local Vendors,Urban
4432,10,Fuel,889.9904760295257,1,Debit Card,Fuel Station,Rural
4433,271,Hotel Stay,274.18339817457684,15,Net Banking,Supermarket,Rural
4434,9,Hotel Stay,1894.8501679651874,20,Debit Card,Fuel Station,Suburban
4435,373,Electricity,794.9142223531071,19,Cash,Luxury Goods,Rural
4436,18,Flights,1405.2494797026611,12,Credit Card,Supermarket,Suburban
4437,440,Ride Sharing,1795.1558424276946,3,Cash,Retail Store,Rural
4438,21,Ride Sharing,1874.1718594857152,13,Cash,Online Marketplace,Suburban
4439,7,Dining,1765.9307256051,22,Debit Card,Luxury Goods,Rural
4440,28,Online Shopping,1820.5007570392845,23,UPI,Supermarket,Suburban
4441,384,Groceries,1445.9987766265426,3,Debit Card,Fuel Station,Suburban
4442,295,Flights,1095.8327850085134,7,Credit Card,Luxury Goods,Urban
4443,250,Groceries,1705.2898513997181,6,Credit Card,Local Vendors,Urban
4444,56,Public Transport,70.31404425081263,3,UPI,Retail Store,Rural
4445,82,Groceries,1154.644832669325,16,Net Banking,Supermarket,Rural
4446,174,Electricity,903.0064208616197,3,Credit Card,Supermarket,Suburban
4447,49,Ride Sharing,1254.3675458455775,6,Debit Card,Local Vendors,Rural
4448,372,Hotel Stay,1213.888218769187,5,Cash,Fuel Station,Suburban
4449,457,Hotel Stay,383.5522249447379,28,Debit Card,Online Marketplace,Urban
4450,342,Groceries,1438.5826225320006,24,UPI,Local Vendors,Urban
4451,364,Flights,1564.7729248573849,24,Cash,Fuel Station,Suburban
4452,41,Dining,979.0808871441651,3,Net Banking,Local Vendors,Suburban
4453,178,Dining,1296.8516873233498,15,Credit Card,Fuel Station,Rural
4454,78,Groceries,59.748336964097824,7,UPI,Luxury Goods,Urban
4455,480,Hotel Stay,828.3926522468014,29,Net Banking,Retail Store,Suburban
4456,468,Electricity,1160.3544888794713,20,Cash,Luxury Goods,Urban
4457,260,Electricity,1992.995778912554,21,Credit Card,Luxury Goods,Rural
4458,392,Hotel Stay,401.41036213970307,5,Credit Card,Luxury Goods,Rural
4459,149,Flights,32.12512826200741,28,Debit Card,Online Marketplace,Suburban
4460,339,Dining,1920.4381947568113,12,Cash,Retail Store,Suburban
4461,158,Ride Sharing,1138.1397925069934,1,Credit Card,Fuel Station,Suburban
4462,464,Ride Sharing,920.5540650574472,2,Cash,Online Marketplace,Suburban
4463,279,Public Transport,98.89742160816458,16,Credit Card,Supermarket,Rural
4464,137,Groceries,221.2343189344044,4,Credit Card,Retail Store,Suburban
4465,428,Public Transport,944.1761201668915,25,Credit Card,Luxury Goods,Urban
4466,407,Groceries,617.0293497783167,18,Cash,Fuel Station,Suburban
4467,254,Flights,728.8480884186546,15,Credit Card,Fuel Station,Rural
4468,250,Public Transport,358.8797841238226,9,Credit Card,Local Vendors,Urban
4469,370,Fuel,139.13887089006607,29,Debit Card,Retail Store,Suburban
4470,480,Electricity,200.93616180083959,23,Cash,Luxury Goods,Rural
4471,184,Groceries,1443.7850514616187,29,Net Banking,Luxury Goods,Rural
4472,135,Groceries,712.0553959351249,25,Debit Card,Retail Store,Suburban
4473,190,Dining,1005.7914668465361,24,Net Banking,Supermarket,Urban
4474,286,Ride Sharing,554.41199707309,15,Net Banking,Retail Store,Suburban
4475,201,Ride Sharing,154.6849627343824,13,Net Banking,Retail Store,Rural
4476,48,Online Shopping,1044.0879631456319,2,UPI,Retail Store,Rural
4477,497,Hotel Stay,1212.1707220887986,21,Cash,Supermarket,Suburban
4478,204,Ride Sharing,1911.4013172473774,17,Debit Card,Retail Store,Rural
4479,356,Groceries,118.67835487930196,12,Net Banking,Online Marketplace,Suburban
4480,321,Ride Sharing,685.5115832587788,1,Credit Card,Fuel Station,Suburban
4481,223,Groceries,1154.1604422326109,18,Net Banking,Online Marketplace,Suburban
4482,138,Public Transport,1986.3707061103987,25,Cash,Retail Store,Suburban
4483,348,Dining,1407.574852178234,21,Debit Card,Online Marketplace,Rural
4484,121,Fuel,309.158411546916,25,Cash,Online Marketplace,Urban
4485,439,Fuel,774.5884904041773,29,Cash,Local Vendors,Suburban
4486,315,Online Shopping,267.73820467372815,26,Net Banking,Supermarket,Rural
4487,438,Groceries,391.33529335375016,19,Net Banking,Online Marketplace,Rural
4488,358,Online Shopping,1499.4444893612224,18,Debit Card,Online Marketplace,Urban
4489,341,Dining,1159.827134234444,12,Net Banking,Retail Store,Suburban
4490,153,Electricity,888.5983622466312,26,UPI,Supermarket,Suburban
4491,352,Ride Sharing,1885.8215759141042,9,Cash,Fuel Station,Urban
4492,405,Fuel,1522.8687697020603,15,Debit Card,Local Vendors,Suburban
4493,293,Public Transport,1445.156136784825,21,Cash,Online Marketplace,Urban
4494,471,Hotel Stay,309.7547195397571,27,Cash,Fuel Station,Rural
4495,303,Hotel Stay,1791.496070993989,27,Net Banking,Local Vendors,Rural
4496,427,Groceries,1630.3197383277402,18,Debit Card,Retail Store,Suburban
4497,355,Flights,1516.1873446783734,25,Net Banking,Fuel Station,Rural
4498,249,Flights,1943.4851124170968,9,Debit Card,Local Vendors,Suburban
4499,375,Public Transport,1596.785176015274,4,Debit Card,Online Marketplace,Suburban
4500,380,Dining,1550.0691016386618,24,UPI,Retail Store,Urban
4501,235,Hotel Stay,1620.5683095252236,20,Credit Card,Supermarket,Suburban
4502,416,Online Shopping,842.0284173179166,16,Cash,Local Vendors,Urban
4503,4,Fuel,651.7258393988827,19,Net Banking,Luxury Goods,Urban
4504,26,Electricity,403.16579926989147,12,Debit Card,Luxury Goods,Suburban
4505,21,Ride Sharing,151.0473227145509,26,Cash,Supermarket,Urban
4506,126,Electricity,781.0469522467334,7,Cash,Fuel Station,Rural
4507,235,Hotel Stay,1246.4608602937635,12,Net Banking,Fuel Station,Suburban
4508,401,Dining,1549.6228540381978,29,Cash,Online Marketplace,Rural
4509,351,Groceries,1490.1795927035037,2,UPI,Supermarket,Urban
4510,217,Flights,1786.968910822163,21,Cash,Luxury Goods,Suburban
4511,332,Hotel Stay,1310.3622793048737,4,Net Banking,Retail Store,Urban
4512,165,Dining,369.85199889777493,14,Net Banking,Local Vendors,Rural
4513,110,Flights,1888.3268034039345,24,Credit Card,Fuel Station,Rural
4514,469,Fuel,191.90171409804745,26,UPI,Online Marketplace,Suburban
4515,211,Fuel,794.588922096569,6,Debit Card,Online Marketplace,Suburban
4516,416,Flights,595.9896286515973,8,Credit Card,Fuel Station,Urban
4517,132,Hotel Stay,201.38847454412053,14,Debit Card,Fuel Station,Suburban
4518,10,Fuel,790.986755939927,26,Credit Card,Local Vendors,Urban
4519,406,Fuel,1577.2080978623856,1,Net Banking,Local Vendors,Rural
4520,151,Hotel Stay,132.50798381517234,1,Net Banking,Fuel Station,Urban
4521,490,Public Transport,367.57160300811813,6,Net Banking,Supermarket,Suburban
4522,210,Dining,1854.7504332111353,2,Debit Card,Supermarket,Rural
4523,272,Public Transport,1815.7102309279378,10,UPI,Local Vendors,Rural
4524,415,Flights,1424.8331556108762,14,Cash,Local Vendors,Rural
4525,275,Flights,720.8180967416514,18,UPI,Fuel Station,Rural
4526,334,Dining,965.7206345649139,21,Credit Card,Local Vendors,Urban
4527,415,Fuel,1393.0273786396615,23,Credit Card,Local Vendors,Urban
4528,162,Electricity,1615.2258075799036,14,UPI,Local Vendors,Rural
4529,275,Fuel,246.9214635743736,22,Net Banking,Local Vendors,Urban
4530,17,Public Transport,530.7003699653995,29,Credit Card,Online Marketplace,Suburban
4531,177,Flights,174.19158173518562,17,Net Banking,Local Vendors,Rural
4532,127,Hotel Stay,218.31839845232733,2,UPI,Retail Store,Rural
4533,440,Ride Sharing,117.0558742619329,8,UPI,Supermarket,Rural
4534,58,Ride Sharing,1661.2761013826175,22,UPI,Fuel Station,Suburban
4535,380,Public Transport,662.5073607120827,3,Credit Card,Supermarket,Suburban
4536,455,Electricity,272.09983492400977,23,Cash,Supermarket,Urban
4537,406,Dining,1646.3060936482007,3,Credit Card,Supermarket,Urban
4538,89,Groceries,568.1367172898325,14,Cash,Online Marketplace,Suburban
4539,488,Dining,518.898560209986,6,Cash,Fuel Station,Rural
4540,497,Groceries,1694.2508407567695,15,Credit Card,Retail Store,Rural
4541,278,Hotel Stay,1968.3493809099052,14,Net Banking,Local Vendors,Suburban
4542,286,Public Transport,1069.4879192680798,24,Credit Card,Online Marketplace,Suburban
4543,454,Dining,1551.8356203508781,1,Debit Card,Supermarket,Suburban
4544,351,Flights,1280.9552149549982,1,Cash,Retail Store,Rural
4545,156,Groceries,1112.5958871398705,21,Cash,Supermarket,Rural
4546,352,Hotel Stay,1249.8738609765965,6,Net Banking,Local Vendors,Suburban
4547,96,Flights,1577.5057513694917,26,UPI,Fuel Station,Rural
4548,186,Fuel,1638.4594002547644,22,UPI,Luxury Goods,Urban
4549,273,Flights,201.39987784946842,17,Net Banking,Local Vendors,Urban
4550,434,Ride Sharing,424.6751989628729,14,Debit Card,Retail Store,Urban
4551,263,Dining,1555.6630912972462,16,Debit Card,Local Vendors,Urban
4552,176,Ride Sharing,350.5729039884626,10,Cash,Supermarket,Urban
4553,418,Hotel Stay,1338.0863090326623,16,Debit Card,Fuel Station,Suburban
4554,257,Public Transport,1574.7597252548085,5,Debit Card,Fuel Station,Suburban
4555,357,Public Transport,1433.3590429850587,1,Credit Card,Online Marketplace,Urban
4556,175,Groceries,1348.916249168556,5,Credit Card,Luxury Goods,Suburban
4557,68,Dining,331.71158570939144,20,Credit Card,Supermarket,Rural
4558,261,Flights,1720.3617823965762,11,Cash,Online Marketplace,Suburban
4559,132,Dining,1462.9001571625229,27,UPI,Online Marketplace,Suburban
4560,405,Online Shopping,288.5180552250758,10,UPI,Retail Store,Urban
4561,421,Electricity,1536.596327432377,22,Debit Card,Luxury Goods,Rural
4562,460,Hotel Stay,154.313802917373,5,Cash,Fuel Station,Urban
4563,491,Public Transport,644.0632772615074,12,Credit Card,Local Vendors,Rural
4564,111,Electricity,1434.640822985553,10,UPI,Fuel Station,Rural
4565,286,Public Transport,124.2592483759791,2,Debit Card,Fuel Station,Urban
4566,16,Dining,79.25984800831421,6,Debit Card,Fuel Station,Suburban
4567,299,Fuel,710.114589819964,9,Net Banking,Supermarket,Suburban
4568,18,Dining,1504.1069549002277,15,UPI,Luxury Goods,Suburban
4569,53,Fuel,1220.7793908839428,8,UPI,Supermarket,Rural
4570,121,Public Transport,614.9920258821501,4,Net Banking,Online Marketplace,Urban
4571,334,Groceries,808.3231171691119,27,Cash,Retail Store,Urban
4572,80,Hotel Stay,1962.145512476103,15,Credit Card,Online Marketplace,Rural
4573,1,Groceries,92.50613420734824,6,Credit Card,Fuel Station,Rural
4574,489,Groceries,962.9514158461741,14,Net Banking,Retail Store,Suburban
4575,200,Ride Sharing,1100.0668817942037,2,Credit Card,Retail Store,Rural
4576,68,Groceries,1435.3256714945474,7,Debit Card,Retail Store,Urban
4577,147,Dining,1602.7076978808498,13,Debit Card,Fuel Station,Urban
4578,365,Electricity,1126.7612492992234,1,Cash,Retail Store,Urban
4579,372,Public Transport,75.47031721719462,17,Cash,Local Vendors,Urban
4580,372,Flights,1311.144049260307,18,Net Banking,Supermarket,Suburban
4581,100,Fuel,1792.5881738330322,12,Debit Card,Local Vendors,Suburban
4582,112,Fuel,568.159339065498,13,Net Banking,Online Marketplace,Suburban
4583,181,Flights,493.4096744661682,18,Cash,Fuel Station,Urban
4584,356,Online Shopping,523.4130294333477,28,Credit Card,Fuel Station,Suburban
4585,418,Hotel Stay,1507.1945965901818,18,Cash,Luxury Goods,Urban
4586,203,Ride Sharing,928.4833813443951,4,Net Banking,Retail Store,Suburban
4587,174,Groceries,1204.810193558719,5,Credit Card,Online Marketplace,Suburban
4588,409,Dining,1250.5839388981922,27,UPI,Local Vendors,Suburban
4589,416,Online Shopping,445.3320088220557,8,Credit Card,Fuel Station,Suburban
4590,452,Groceries,531.0716122596604,17,Cash,Fuel Station,Urban
4591,9,Fuel,97.58606981264863,16,Cash,Fuel Station,Suburban
4592,338,Flights,1175.5386113288178,8,Net Banking,Luxury Goods,Urban
4593,382,Groceries,1625.7590134768745,8,UPI,Retail Store,Rural
4594,342,Online Shopping,1400.3113034255284,28,Debit Card,Fuel Station,Urban
4595,90,Fuel,1135.135381726747,19,Net Banking,Supermarket,Rural
4596,493,Hotel Stay,1428.146726743631,17,Debit Card,Retail Store,Urban
4597,254,Groceries,559.73844849648,16,Debit Card,Fuel Station,Urban
4598,185,Fuel,1302.090137311542,29,Debit Card,Local Vendors,Urban
4599,137,Online Shopping,1574.08233700622,9,Net Banking,Retail Store,Urban
4600,394,Dining,1204.66532308548,14,Cash,Online Marketplace,Urban
4601,288,Hotel Stay,586.5173108372968,1,Credit Card,Retail Store,Urban
4602,338,Hotel Stay,868.5167443520921,13,Credit Card,Fuel Station,Suburban
4603,330,Flights,1529.567039592636,23,Net Banking,Supermarket,Rural
4604,273,Hotel Stay,1212.2176123664638,24,UPI,Luxury Goods,Rural
4605,384,Ride Sharing,1358.8662865817512,11,Credit Card,Local Vendors,Urban
4606,242,Dining,1162.6205683053242,7,UPI,Retail Store,Urban
4607,211,Electricity,717.6019859737245,14,Net Banking,Retail Store,Rural
4608,55,Hotel Stay,958.2981426876174,14,UPI,Local Vendors,Suburban
4609,287,Online Shopping,1703.5615697900437,6,Net Banking,Supermarket,Suburban
4610,165,Groceries,567.3076606867171,11,Debit Card,Fuel Station,Rural
4611,333,Hotel Stay,776.0424871454143,27,UPI,Luxury Goods,Suburban
4612,210,Public Transport,344.594505433511,20,UPI,Local Vendors,Rural
4613,242,Hotel Stay,1062.8968403398035,9,Debit Card,Supermarket,Rural
4614,301,Flights,1452.4439881981557,10,Debit Card,Supermarket,Urban
4615,12,Ride Sharing,1231.2275011804115,24,Cash,Fuel Station,Suburban
4616,391,Online Shopping,1554.6741398855231,29,Net Banking,Fuel Station,Urban
4617,10,Public Transport,1655.675504154469,15,UPI,Fuel Station,Rural
4618,170,Ride Sharing,697.7787423382426,10,Debit Card,Supermarket,Suburban
4619,253,Dining,543.038361791415,13,UPI,Local Vendors,Suburban
4620,500,Electricity,759.509418360477,24,Net Banking,Supermarket,Suburban
4621,294,Public Transport,1652.394207390071,15,Credit Card,Supermarket,Urban
4622,182,Public Transport,1692.0038608302264,27,UPI,Luxury Goods,Urban
4623,474,Flights,117.57775972659863,12,Debit Card,Local Vendors,Rural
4624,293,Groceries,684.3282375852915,14,UPI,Local Vendors,Urban
4625,303,Online Shopping,1788.592126174099,6,Cash,Supermarket,Suburban
4626,53,Flights,1529.8807691421196,8,Net Banking,Online Marketplace,Rural
4627,167,Flights,1465.7237799510845,16,Net Banking,Online Marketplace,Urban
4628,387,Groceries,1147.432833663657,20,Cash,Fuel Station,Suburban
4629,212,Electricity,1504.0775743228362,3,Credit Card,Retail Store,Urban
4630,59,Hotel Stay,1573.0714239951574,4,UPI,Fuel Station,Rural
4631,332,Electricity,1978.6074200206572,18,Credit Card,Fuel Station,Rural
4632,364,Online Shopping,1508.3047785068193,2,Cash,Online Marketplace,Suburban
4633,384,Ride Sharing,1365.8016881746678,8,UPI,Online Marketplace,Urban
4634,399,Electricity,290.35740287797347,25,Cash,Supermarket,Urban
4635,397,Flights,48.71640622545185,14,UPI,Supermarket,Suburban
4636,131,Fuel,214.61970923646055,25,Cash,Local Vendors,Rural
4637,207,Dining,1109.956642559561,15,Cash,Online Marketplace,Suburban
4638,388,Dining,1646.6203652843255,14,Debit Card,Retail Store,Rural
4639,448,Fuel,1293.1633439469174,12,UPI,Online Marketplace,Urban
4640,126,Groceries,1527.8251277028426,25,UPI,Online Marketplace,Rural
4641,385,Electricity,876.9244400405184,14,Debit Card,Luxury Goods,Rural
4642,65,Hotel Stay,1679.38762465522,22,Credit Card,Luxury Goods,Urban
4643,234,Public Transport,632.7309473516618,11,Debit Card,Supermarket,Suburban
4644,82,Ride Sharing,858.1037007783045,17,Credit Card,Fuel Station,Suburban
4645,251,Ride Sharing,143.0787687427766,1,UPI,Retail Store,Rural
4646,115,Dining,443.96206824653984,28,Debit Card,Retail Store,Rural
4647,86,Ride Sharing,1179.626592406439,28,Credit Card,Fuel Station,Urban
4648,267,Fuel,1664.5472113224832,21,Net Banking,Retail Store,Rural
4649,347,Flights,1658.4879602981907,19,Net Banking,Online Marketplace,Urban
4650,318,Ride Sharing,1699.231722933438,16,Debit Card,Luxury Goods,Suburban
4651,379,Flights,730.7158342697678,10,UPI,Online Marketplace,Rural
4652,412,Public Transport,478.9026518600104,26,Cash,Online Marketplace,Rural
4653,249,Flights,988.9825836203335,6,Cash,Fuel Station,Urban
4654,142,Dining,719.6959929548999,14,Net Banking,Supermarket,Suburban
4655,313,Ride Sharing,1957.701857569832,8,Cash,Local Vendors,Suburban
4656,269,Groceries,1734.602727808588,4,Cash,Retail Store,Suburban
4657,86,Electricity,278.46735142889185,8,UPI,Local Vendors,Suburban
4658,106,Groceries,166.01707633857123,26,Cash,Supermarket,Urban
4659,37,Fuel,1960.955658940796,22,Credit Card,Retail Store,Suburban
4660,392,Online Shopping,1751.5199087494173,26,Net Banking,Local Vendors,Rural
4661,83,Groceries,1678.5597367930484,23,Cash,Fuel Station,Rural
4662,4,Dining,953.5198839600507,27,Cash,Fuel Station,Urban
4663,406,Flights,1362.0149602161684,2,Credit Card,Local Vendors,Rural
4664,246,Hotel Stay,797.427868581249,18,Cash,Online Marketplace,Suburban
4665,118,Hotel Stay,392.9947072394266,16,UPI,Retail Store,Urban
